"GD","invalid argument. First argument must specify whether the reference the lower or upper triangular matrix. Value: `%s`.","TypeError"
"GE","invalid argument. Second argument must be a nonnegative integer. Value: `%d`.","RangeError"
"GF","invalid argument. Fifth argument must be non-zero. Value: `%d`.","RangeError"
"GG","invalid argument. Second argument must be a valid transpose operation. Value: `%s`.","TypeError"
"GH","invalid argument. Fourth argument must be a nonnegative integer. Value: `%d`.","RangeError"
"GI","invalid argument. Ninth argument must be non-zero.","RangeError"
"GJ","invalid argument. Twelfth argument must be non-zero.","RangeError"
"GK","invalid argument. Eleventh argument must be non-zero.","RangeError"
"GL","invalid argument. Fifteenth argument must be non-zero.","RangeError"
"GM","invalid argument. Eighth argument must be greater than or equal to max(1,%d). Value: `%d`.","RangeError"
"GN","invalid argument. First argument must specify whether to reference the lower or upper triangular matrix. Value: `%s`.","TypeError"
"GO","invalid argument. Third argument must be a valid transpose operation. Value: `%s`.","TypeError"
"GP","invalid argument. Fourth argument must be a valid diagonal type. Value: `%s`.","TypeError"
"GQ","invalid argument. Fifth argument must be a nonnegative integer. Value: `%d`.","RangeError"
"GR","invalid argument. Seventh argument must be greater than or equal to max(1,%d). Value: `%d`.","RangeError"
"GS","invalid argument. Ninth argument must be non-zero. Value: `%d`.","RangeError"
"GT","invalid argument. First argument must specify whether the lower or upper triangular matrix is supplied. Value: `%s`.","TypeError"
"GU","invalid argument. Third argument must be a valid diagonal type. Value: `%s`.","TypeError"
"GV","invalid argument. First argument must be a valid transpose operation. Value: `%s`.","TypeError"
"GW","invalid argument. Tenth argument must be non-zero.","RangeError"
"GX","invalid argument. Fourteenth argument must be non-zero.","RangeError"
"GY","invalid arguments. Array must have the same shape.","Error"
"GZ","invalid argument. Second argument must be an array of integers. Value: `%s`.","TypeError"
"Ga","invalid argument. First argument must be an ndarray having at least %d dimensions.","TypeError"
"Gb","invalid argument. Dimension indices must be sorted in ascending order. Value: `%s`.","Error"
"Gc","invalid argument. Dimension indices must be unique. Value: `%s`.","Error"
"Gd","invalid argument. First argument must be an array of ndarrays. Value: `%s`.","TypeError"
"Ge","invalid argument. First argument must be an array of ndarrays which are broadcast-compatible. Value: `%s`.","TypeError"
"Gf","invalid argument. First argument must be an array of ndarrays having at least %d dimensions after broadcasting.","TypeError"
"Gg","invalid argument. Index argument is out-of-bounds. Value: `%d`.","RangeError"
"Gh","invalid argument. Sixth argument must be a nonnegative integer. Value: `%d`.","RangeError"
"Gi","invalid argument. Ninth argument must be greater than or equal to max(1,%d). Value: `%d`.","RangeError"
"Gj","invalid argument. Eleventh argument must be greater than or equal to max(1,%d). Value: `%d`.","RangeError"
"Gk","invalid argument. Fourteenth argument must be greater than or equal to max(1,%d). Value: `%d`.","RangeError"
"Gl","invalid argument. First argument must be an ndarray containing double-precision floating-point numbers. Value: `%s`.","TypeError"
"Gm","invalid argument. Second argument must be an ndarray containing double-precision floating-point numbers. Value: `%s`.","TypeError"
"Gn","invalid argument. First argument must have at least one dimension.","TypeError"
"Go","invalid argument. Second argument must have at least one dimension.","TypeError"
"Gp","invalid argument. Third argument must be a negative integer. Value: `%s`.","TypeError"
"Gq","invalid argument. Third argument must be a value on the interval: [%d,%d]. Value: `%d`.","RangeError"
"Gr","invalid argument. The size of the contracted dimension must be the same for both input ndarrays. Dim(%s,%d) = %d. Dim(%s,%d) = %d.","RangeError"
"Gs","invalid arguments. Input ndarrays must be broadcast compatible. Shape(%s) = (%s). Shape(%s) = (%s).","Error"
"Gt","invalid argument. Cannot write to read-only array.","Error"
"Gu","invalid arguments. The first and second arguments must have the same shape.","Error"
"Gv","unexpected error. Environment does not support WebAssembly.","Error"
"Gw","invalid invocation. Unable to perform write operation, as the WebAssembly module is not bound to an underlying WebAssembly memory instance.","Error"
"Gx","invalid argument. Second argument is incompatible with the specified byte offset and available memory. Resize the underlying memory instance in order to accommodate the list of provided values.","RangeError"
"Gy","invalid invocation. Unable to perform read operation, as the WebAssembly module is not bound to an underlying WebAssembly memory instance.","Error"
"Gz","invalid argument. Second argument is incompatible with the specified byte offset and available memory. Not enough values to fill the provided output array.","RangeError"
"H0","invalid argument. Must provide a WebAssembly memory instance. Value: `%s`.","TypeError"
"H1","invalid argument. First argument must be an ndarray containing single-precision floating-point numbers. Value: `%s`.","TypeError"
"H2","invalid argument. Second argument must be an ndarray containing single-precision floating-point numbers. Value: `%s`.","TypeError"
"H3","invalid invocation. `this` is not a Float64ArrayFE.","TypeError"
"H4","invalid argument. First argument must be a supported byte order. Value: `%s`.","TypeError"
"H5","invalid argument. Second argument must a data type. Value: `%s`.","TypeError"
"H6","invalid argument. First argument must be an ndarray-like object having a supported data type. Value: `%s`.","TypeError"
"H7","invalid argument. Second argument must be an ndarray-like object having a supported data type. Value: `%s`.","TypeError"
"H8","invalid invocation. `this` is not %s %s.","TypeError"
"H9","invalid argument. First argument must be a supported data type. Value: `%s`.","TypeError"
"HA","invalid argument. Must provide an ArrayBuffer. Value: `%s`.","TypeError"
"HB","invalid argument. Second argument must be a data type. Value: `%s`.","TypeError"
"HC","invalid option. Each key object must have a `name` property. Value: `%s`.","TypeError"
"HD","invalid option. Each key object's `name` property must be a string. Value: `%s`.","TypeError"
"HE","invalid option. Each key object's `%s` property must be a boolean. Value: `%s`.","TypeError"
"HF","invalid option. Each action must be an array of objects. Value: `%s`.","TypeError"
"HG","invalid argument. First argument must be a valid index ndarray.","TypeError"
"HH","invalid operation. This ndarray index instance has already been freed and can no longer be used.","Error"
"HI","invalid operation. Unrecognized ndarray index type. Value: `%s`.","Error"
"HJ","invalid operation. Index exceeds ndarray bounds.","RangeError"
"HK","invalid operation. Number of indices does not match the number of array dimensions. Array shape: (%s). Index dimensions: %u.","RangeError"
"HL","invalid operation. Unable to resolve ndarray index. Value: `%s`.","Error"
"HM","invalid argument. First argument is not compatible with the specified index ""kind"". Type: %s. Kind: %s.","TypeError"
"HN","invalid argument. First argument must be greater than or equal to the number of dimensions in the input ndarray. Number of dimensions: %d. Value: `%d`.","RangeError"
"HO","invalid argument. Specified dimension index is out-of-bounds. Must be on the interval: [-%u, %u]. Value: `[%s]`.","RangeError"
"HP","invalid argument. Must provide unique dimension indices. Value: `[%s]`.","Error"
"HQ","invalid argument. Must provide the same number of dimension indices as the number of dimensions in the input ndarray. Number of dimensions: %d. Value: `[%s]`.","RangeError"
"HR","invalid argument. Must provide dimension indices which resolve to nonnegative indices arranged in ascending order. Value: `[%s]`.","Error"
"HS","invalid argument. Specified axis is out-of-bounds. Must be on the interval: [-%u, %u]. Value: `%d`.","RangeError"
"HT","invalid argument. Each key in the keybindings argument must correspond to a single action. Value: `%s`","TypeError"
"HU","invalid argument. First argument must be a valid action name. Value: `%s`.","TypeError"
"HV","invalid argument. Each key in the keys argument must correspond to a single action. Value: `%s`","TypeError"
