random.array.gamma.PRNG,"random.array.gamma.PRNG"
random.array.gamma.seed,"random.array.gamma.seed"
random.array.gamma.seedLength,"random.array.gamma.seedLength"
random.array.gamma.state,"random.array.gamma.state"
random.array.gamma.stateLength,"random.array.gamma.stateLength"
random.array.gamma.byteLength,"random.array.gamma.byteLength"
random.array.geometric,"random.array.geometric( len:integer, p:number[, options:Object] )"
random.array.geometric.assign,"random.array.geometric.assign( p:number, out:Array|TypedArray )"
random.array.geometric.factory,"random.array.geometric.factory( [p:number, ][options:Object] )"
random.array.geometric.PRNG,"random.array.geometric.PRNG"
random.array.geometric.seed,"random.array.geometric.seed"
random.array.geometric.seedLength,"random.array.geometric.seedLength"
random.array.geometric.state,"random.array.geometric.state"
random.array.geometric.stateLength,"random.array.geometric.stateLength"
random.array.geometric.byteLength,"random.array.geometric.byteLength"
random.array.gumbel,"random.array.gumbel( len:integer, mu:number, beta:number[, options:Object] )"
random.array.gumbel.assign,"random.array.gumbel.assign( mu:number, beta:number, out:Array|Float64Array|Float32Array )"
random.array.gumbel.factory,"random.array.gumbel.factory( [mu:number, beta:number, ][options:Object] )"
random.array.gumbel.PRNG,"random.array.gumbel.PRNG"
random.array.gumbel.seed,"random.array.gumbel.seed"
random.array.gumbel.seedLength,"random.array.gumbel.seedLength"
random.array.gumbel.state,"random.array.gumbel.state"
random.array.gumbel.stateLength,"random.array.gumbel.stateLength"
random.array.gumbel.byteLength,"random.array.gumbel.byteLength"
random.array.hypergeometric,"random.array.hypergeometric( len:integer, N:number, K:number, n:number[, options:Object] )"
random.array.hypergeometric.assign,"random.array.hypergeometric.assign( N:number, K:number, n:number, out:Array|TypedArray )"
random.array.hypergeometric.factory,"random.array.hypergeometric.factory( [N:number, K:number, n:number, ][options:Object] )"
random.array.hypergeometric.PRNG,"random.array.hypergeometric.PRNG"
random.array.hypergeometric.seed,"random.array.hypergeometric.seed"
random.array.hypergeometric.seedLength,"random.array.hypergeometric.seedLength"
random.array.hypergeometric.state,"random.array.hypergeometric.state"
random.array.hypergeometric.stateLength,"random.array.hypergeometric.stateLength"
random.array.hypergeometric.byteLength,"random.array.hypergeometric.byteLength"
random.array.invgamma,"random.array.invgamma( len:integer, alpha:number, beta:number[, options:Object] )"
random.array.invgamma.assign,"random.array.invgamma.assign( alpha:number, beta:number, out:Array|Float64Array|Float32Array )"
random.array.invgamma.factory,"random.array.invgamma.factory( [alpha:number, beta:number, ][options:Object] )"
random.array.invgamma.PRNG,"random.array.invgamma.PRNG"
random.array.invgamma.seed,"random.array.invgamma.seed"
random.array.invgamma.seedLength,"random.array.invgamma.seedLength"
random.array.invgamma.state,"random.array.invgamma.state"
random.array.invgamma.stateLength,"random.array.invgamma.stateLength"
random.array.invgamma.byteLength,"random.array.invgamma.byteLength"
random.array.kumaraswamy,"random.array.kumaraswamy( len:integer, a:number, b:number[, options:Object] )"
random.array.kumaraswamy.assign,"random.array.kumaraswamy.assign( a:number, b:number, out:Array|Float64Array|Float32Array )"
random.array.kumaraswamy.factory,"random.array.kumaraswamy.factory( [a:number, b:number, ][options:Object] )"
random.array.kumaraswamy.PRNG,"random.array.kumaraswamy.PRNG"
random.array.kumaraswamy.seed,"random.array.kumaraswamy.seed"
random.array.kumaraswamy.seedLength,"random.array.kumaraswamy.seedLength"
random.array.kumaraswamy.state,"random.array.kumaraswamy.state"
random.array.kumaraswamy.stateLength,"random.array.kumaraswamy.stateLength"
random.array.kumaraswamy.byteLength,"random.array.kumaraswamy.byteLength"
random.array.laplace,"random.array.laplace( len:integer, mu:number, b:number[, options:Object] )"
random.array.laplace.assign,"random.array.laplace.assign( mu:number, b:number, out:Array|Float64Array|Float32Array )"
random.array.laplace.factory,"random.array.laplace.factory( [mu:number, b:number, ][options:Object] )"
random.array.laplace.PRNG,"random.array.laplace.PRNG"
random.array.laplace.seed,"random.array.laplace.seed"
random.array.laplace.seedLength,"random.array.laplace.seedLength"
random.array.laplace.state,"random.array.laplace.state"
random.array.laplace.stateLength,"random.array.laplace.stateLength"
random.array.laplace.byteLength,"random.array.laplace.byteLength"
random.array.levy,"random.array.levy( len:integer, mu:number, c:number[, options:Object] )"
random.array.levy.assign,"random.array.levy.assign( mu:number, c:number, out:Array|Float64Array|Float32Array )"
random.array.levy.factory,"random.array.levy.factory( [mu:number, c:number, ][options:Object] )"
random.array.levy.PRNG,"random.array.levy.PRNG"
random.array.levy.seed,"random.array.levy.seed"
random.array.levy.seedLength,"random.array.levy.seedLength"
random.array.levy.state,"random.array.levy.state"
random.array.levy.stateLength,"random.array.levy.stateLength"
random.array.levy.byteLength,"random.array.levy.byteLength"
random.array.logistic,"random.array.logistic( len:integer, mu:number, s:number[, options:Object] )"
random.array.logistic.assign,"random.array.logistic.assign( mu:number, s:number, out:Array|Float64Array|Float32Array )"
random.array.logistic.factory,"random.array.logistic.factory( [mu:number, s:number, ][options:Object] )"
random.array.logistic.PRNG,"random.array.logistic.PRNG"
random.array.logistic.seed,"random.array.logistic.seed"
random.array.logistic.seedLength,"random.array.logistic.seedLength"
random.array.logistic.state,"random.array.logistic.state"
random.array.logistic.stateLength,"random.array.logistic.stateLength"
random.array.logistic.byteLength,"random.array.logistic.byteLength"
random.array.lognormal,"random.array.lognormal( len:integer, mu:number, sigma:number[, options:Object] )"
random.array.lognormal.assign,"random.array.lognormal.assign( mu:number, sigma:number, out:Array|Float64Array|Float32Array )"
random.array.lognormal.factory,"random.array.lognormal.factory( [mu:number, sigma:number, ][options:Object] )"
random.array.lognormal.PRNG,"random.array.lognormal.PRNG"
random.array.lognormal.seed,"random.array.lognormal.seed"
random.array.lognormal.seedLength,"random.array.lognormal.seedLength"
random.array.lognormal.state,"random.array.lognormal.state"
random.array.lognormal.stateLength,"random.array.lognormal.stateLength"
random.array.lognormal.byteLength,"random.array.lognormal.byteLength"
random.array.minstd,"random.array.minstd( len:integer[, options:Object] )"
random.array.minstd.normalized,"random.array.minstd.normalized( len:integer[, options:Object] )"
random.array.minstd.factory,"random.array.minstd.factory( [options:Object] )"
random.array.minstd.PRNG,"random.array.minstd.PRNG"
random.array.minstd.seed,"random.array.minstd.seed"
random.array.minstd.seedLength,"random.array.minstd.seedLength"
random.array.minstd.state,"random.array.minstd.state"
random.array.minstd.stateLength,"random.array.minstd.stateLength"
random.array.minstd.byteLength,"random.array.minstd.byteLength"
random.array.minstdShuffle,"random.array.minstdShuffle( len:integer[, options:Object] )"
random.array.minstdShuffle.normalized,"random.array.minstdShuffle.normalized( len:integer[, options:Object] )"
random.array.minstdShuffle.factory,"random.array.minstdShuffle.factory( [options:Object] )"
random.array.minstdShuffle.PRNG,"random.array.minstdShuffle.PRNG"
random.array.minstdShuffle.seed,"random.array.minstdShuffle.seed"
random.array.minstdShuffle.seedLength,"random.array.minstdShuffle.seedLength"
random.array.minstdShuffle.state,"random.array.minstdShuffle.state"
random.array.minstdShuffle.stateLength,"random.array.minstdShuffle.stateLength"
random.array.minstdShuffle.byteLength,"random.array.minstdShuffle.byteLength"
random.array.mt19937,"random.array.mt19937( len:integer[, options:Object] )"
random.array.mt19937.normalized,"random.array.mt19937.normalized( len:integer[, options:Object] )"
random.array.mt19937.factory,"random.array.mt19937.factory( [options:Object] )"
random.array.mt19937.PRNG,"random.array.mt19937.PRNG"
random.array.mt19937.seed,"random.array.mt19937.seed"
random.array.mt19937.seedLength,"random.array.mt19937.seedLength"
random.array.mt19937.state,"random.array.mt19937.state"
random.array.mt19937.stateLength,"random.array.mt19937.stateLength"
random.array.mt19937.byteLength,"random.array.mt19937.byteLength"
random.array.negativeBinomial,"random.array.negativeBinomial( len:integer, r:number, p:number[, options:Object] )"
random.array.negativeBinomial.assign,"random.array.negativeBinomial.assign( r:number, p:number, out:Array|TypedArray )"
random.array.negativeBinomial.factory,"random.array.negativeBinomial.factory( [r:number, p:number, ][options:Object] )"
random.array.negativeBinomial.PRNG,"random.array.negativeBinomial.PRNG"
random.array.negativeBinomial.seed,"random.array.negativeBinomial.seed"
random.array.negativeBinomial.seedLength,"random.array.negativeBinomial.seedLength"
random.array.negativeBinomial.state,"random.array.negativeBinomial.state"
random.array.negativeBinomial.stateLength,"random.array.negativeBinomial.stateLength"
random.array.negativeBinomial.byteLength,"random.array.negativeBinomial.byteLength"
random.array.normal,"random.array.normal( len:integer, mu:number, sigma:number[, options:Object] )"
random.array.normal.assign,"random.array.normal.assign( mu:number, sigma:number, out:Array|Float64Array|Float32Array )"
random.array.normal.factory,"random.array.normal.factory( [mu:number, sigma:number, ][options:Object] )"
random.array.normal.PRNG,"random.array.normal.PRNG"
random.array.normal.seed,"random.array.normal.seed"
random.array.normal.seedLength,"random.array.normal.seedLength"
random.array.normal.state,"random.array.normal.state"
random.array.normal.stateLength,"random.array.normal.stateLength"
random.array.normal.byteLength,"random.array.normal.byteLength"
random.array.pareto1,"random.array.pareto1( len:integer, alpha:number, beta:number[, options:Object] )"
random.array.pareto1.assign,"random.array.pareto1.assign( alpha:number, beta:number, out:Array|Float64Array|Float32Array )"
random.array.pareto1.factory,"random.array.pareto1.factory( [alpha:number, beta:number, ][options:Object] )"
random.array.pareto1.PRNG,"random.array.pareto1.PRNG"
random.array.pareto1.seed,"random.array.pareto1.seed"
random.array.pareto1.seedLength,"random.array.pareto1.seedLength"
random.array.pareto1.state,"random.array.pareto1.state"
random.array.pareto1.stateLength,"random.array.pareto1.stateLength"
random.array.pareto1.byteLength,"random.array.pareto1.byteLength"
random.array.poisson,"random.array.poisson( len:integer, lambda:number[, options:Object] )"
random.array.poisson.assign,"random.array.poisson.assign( lambda:number, out:Array|TypedArray )"
random.array.poisson.factory,"random.array.poisson.factory( [lambda:number, ][options:Object] )"
random.array.poisson.PRNG,"random.array.poisson.PRNG"
random.array.poisson.seed,"random.array.poisson.seed"
random.array.poisson.seedLength,"random.array.poisson.seedLength"
random.array.poisson.state,"random.array.poisson.state"
random.array.poisson.stateLength,"random.array.poisson.stateLength"
random.array.poisson.byteLength,"random.array.poisson.byteLength"
random.array.randu,"random.array.randu( len:integer[, options:Object] )"
random.array.randu.factory,"random.array.randu.factory( [options:Object] )"
random.array.randu.PRNG,"random.array.randu.PRNG"
random.array.randu.seed,"random.array.randu.seed"
random.array.randu.seedLength,"random.array.randu.seedLength"
random.array.randu.state,"random.array.randu.state"
random.array.randu.stateLength,"random.array.randu.stateLength"
random.array.randu.byteLength,"random.array.randu.byteLength"
random.array.rayleigh,"random.array.rayleigh( len:integer, sigma:number[, options:Object] )"
random.array.rayleigh.assign,"random.array.rayleigh.assign( sigma:number, out:Array|Float64Array|Float32Array )"
random.array.rayleigh.factory,"random.array.rayleigh.factory( [sigma:number, ][options:Object] )"
random.array.rayleigh.PRNG,"random.array.rayleigh.PRNG"
random.array.rayleigh.seed,"random.array.rayleigh.seed"
random.array.rayleigh.seedLength,"random.array.rayleigh.seedLength"
random.array.rayleigh.state,"random.array.rayleigh.state"
random.array.rayleigh.stateLength,"random.array.rayleigh.stateLength"
random.array.rayleigh.byteLength,"random.array.rayleigh.byteLength"
random.array.t,"random.array.t( len:integer, v:number[, options:Object] )"
random.array.t.assign,"random.array.t.assign( v:number, out:Array|Float64Array|Float32Array )"
random.array.t.factory,"random.array.t.factory( [v:number, ][options:Object] )"
random.array.t.PRNG,"random.array.t.PRNG"
random.array.t.seed,"random.array.t.seed"
random.array.t.seedLength,"random.array.t.seedLength"
random.array.t.state,"random.array.t.state"
random.array.t.stateLength,"random.array.t.stateLength"
random.array.t.byteLength,"random.array.t.byteLength"
random.array.triangular,"random.array.triangular( len:integer, a:number, b:number, c:number[, options:Object] )"
random.array.triangular.assign,"random.array.triangular.assign( a:number, b:number, c:number, out:Array|Float64Array|Float32Array )"
random.array.triangular.factory,"random.array.triangular.factory( [a:number, b:number, c:number, ][options:Object] )"
random.array.triangular.PRNG,"random.array.triangular.PRNG"
random.array.triangular.seed,"random.array.triangular.seed"
random.array.triangular.seedLength,"random.array.triangular.seedLength"
random.array.triangular.state,"random.array.triangular.state"
random.array.triangular.stateLength,"random.array.triangular.stateLength"
random.array.triangular.byteLength,"random.array.triangular.byteLength"
random.array.uniform,"random.array.uniform( len:integer, a:number, b:number[, options:Object] )"
random.array.uniform.assign,"random.array.uniform.assign( a:number, b:number, out:Array|Float64Array|Float32Array )"
random.array.uniform.factory,"random.array.uniform.factory( [a:number, b:number, ][options:Object] )"
random.array.uniform.PRNG,"random.array.uniform.PRNG"
random.array.uniform.seed,"random.array.uniform.seed"
random.array.uniform.seedLength,"random.array.uniform.seedLength"
random.array.uniform.state,"random.array.uniform.state"
random.array.uniform.stateLength,"random.array.uniform.stateLength"
random.array.uniform.byteLength,"random.array.uniform.byteLength"
random.array.weibull,"random.array.weibull( len:integer, k:number, lambda:number[, options:Object] )"
random.array.weibull.assign,"random.array.weibull.assign( k:number, lambda:number, out:Array|Float64Array|Float32Array )"
random.array.weibull.factory,"random.array.weibull.factory( [k:number, lambda:number, ][options:Object] )"
random.array.weibull.PRNG,"random.array.weibull.PRNG"
random.array.weibull.seed,"random.array.weibull.seed"
random.array.weibull.seedLength,"random.array.weibull.seedLength"
random.array.weibull.state,"random.array.weibull.state"
random.array.weibull.stateLength,"random.array.weibull.stateLength"
random.array.weibull.byteLength,"random.array.weibull.byteLength"
random.iterators.arcsine,"random.iterators.arcsine( a:number, b:number[, options:Object] )"
random.iterators.bernoulli,"random.iterators.bernoulli( p:number[, options:Object] )"
random.iterators.beta,"random.iterators.beta( α:number, β:number[, options:Object] )"
random.iterators.betaprime,"random.iterators.betaprime( α:number, β:number[, options:Object] )"
random.iterators.binomial,"random.iterators.binomial( n:integer, p:number[, options:Object] )"
random.iterators.boxMuller,"random.iterators.boxMuller( [options:Object] )"
random.iterators.cauchy,"random.iterators.cauchy( x0:number, Ɣ:number[, options:Object] )"
random.iterators.chi,"random.iterators.chi( k:number[, options:Object] )"
random.iterators.chisquare,"random.iterators.chisquare( k:number[, options:Object] )"
random.iterators.cosine,"random.iterators.cosine( μ:number, s:number[, options:Object] )"
random.iterators.discreteUniform,"random.iterators.discreteUniform( a:integer, b:integer[, options:Object] )"
random.iterators.erlang,"random.iterators.erlang( k:integer, λ:number[, options:Object] )"
random.iterators.exponential,"random.iterators.exponential( λ:number[, options:Object] )"
random.iterators.f,"random.iterators.f( d1:number, d2:number[, options:Object] )"
random.iterators.frechet,"random.iterators.frechet( α:number, s:number, m:number[, options:Object] )"
random.iterators.gamma,"random.iterators.gamma( α:number, β:number[, options:Object] )"
random.iterators.geometric,"random.iterators.geometric( p:number[, options:Object] )"
random.iterators.gumbel,"random.iterators.gumbel( μ:number, β:number[, options:Object] )"
random.iterators.hypergeometric,"random.iterators.hypergeometric( N:integer, K:integer, n:integer[, options:Object] )"
random.iterators.improvedZiggurat,"random.iterators.improvedZiggurat( [options:Object] )"
random.iterators.invgamma,"random.iterators.invgamma( α:number, β:number[, options:Object] )"
random.iterators.kumaraswamy,"random.iterators.kumaraswamy( a:number, b:number[, options:Object] )"
random.iterators.laplace,"random.iterators.laplace( μ:number, b:number[, options:Object] )"
random.iterators.levy,"random.iterators.levy( μ:number, c:number[, options:Object] )"
random.iterators.logistic,"random.iterators.logistic( μ:number, s:number[, options:Object] )"
random.iterators.lognormal,"random.iterators.lognormal( μ:number, σ:number[, options:Object] )"
random.iterators.minstd,"random.iterators.minstd( [options:Object] )"
random.iterators.minstdShuffle,"random.iterators.minstdShuffle( [options:Object] )"
random.iterators.mt19937,"random.iterators.mt19937( [options:Object] )"
random.iterators.negativeBinomial,"random.iterators.negativeBinomial( r:number, p:number[, options:Object] )"
random.iterators.normal,"random.iterators.normal( μ:number, σ:number[, options:Object] )"
random.iterators.pareto1,"random.iterators.pareto1( α:number, β:number[, options:Object] )"
random.iterators.poisson,"random.iterators.poisson( λ:number[, options:Object] )"
random.iterators.randi,"random.iterators.randi( [options:Object] )"
random.iterators.randn,"random.iterators.randn( [options:Object] )"
random.iterators.randu,"random.iterators.randu( [options:Object] )"
random.iterators.rayleigh,"random.iterators.rayleigh( σ:number[, options:Object] )"
random.iterators.t,"random.iterators.t( v:number[, options:Object] )"
random.iterators.triangular,"random.iterators.triangular( a:number, b:number, c:number[, options:Object] )"
random.iterators.uniform,"random.iterators.uniform( a:number, b:number[, options:Object] )"
random.iterators.weibull,"random.iterators.weibull( k:number, λ:number[, options:Object] )"
random.streams.arcsine,"random.streams.arcsine( a:number, b:number[, options:Object] )"
random.streams.arcsine.factory,"random.streams.arcsine.factory( [a:number, b:number, ][options:Object] )"
random.streams.arcsine.objectMode,"random.streams.arcsine.objectMode( a:number, b:number[, options:Object] )"
random.streams.bernoulli,"random.streams.bernoulli( p:number[, options:Object] )"
random.streams.bernoulli.factory,"random.streams.bernoulli.factory( [p:number, ][options:Object] )"
random.streams.bernoulli.objectMode,"random.streams.bernoulli.objectMode( p:number[, options:Object] )"
random.streams.beta,"random.streams.beta( α:number, β:number[, options:Object] )"
random.streams.beta.factory,"random.streams.beta.factory( [α:number, β:number, ][options:Object] )"
random.streams.beta.objectMode,"random.streams.beta.objectMode( α:number, β:number[, options:Object] )"
random.streams.betaprime,"random.streams.betaprime( α:number, β:number[, options:Object] )"
random.streams.betaprime.factory,"random.streams.betaprime.factory( [α:number, β:number, ][options:Object] )"
random.streams.betaprime.objectMode,"random.streams.betaprime.objectMode( α:number, β:number[, options:Object] )"
random.streams.binomial,"random.streams.binomial( n:integer, p:number[, options:Object] )"
random.streams.binomial.factory,"random.streams.binomial.factory( [n:integer, p:number, ][options:Object] )"
random.streams.binomial.objectMode,"random.streams.binomial.objectMode( n:integer, p:number[, options:Object] )"
random.streams.boxMuller,"random.streams.boxMuller( [options:Object] )"
random.streams.boxMuller.factory,"random.streams.boxMuller.factory( [options:Object] )"
random.streams.boxMuller.objectMode,"random.streams.boxMuller.objectMode( [options:Object] )"
random.streams.cauchy,"random.streams.cauchy( x0:number, γ:number[, options:Object] )"
random.streams.cauchy.factory,"random.streams.cauchy.factory( [x0:number, γ:number, ][options:Object] )"
random.streams.cauchy.objectMode,"random.streams.cauchy.objectMode( x0:number, γ:number[, options:Object] )"
random.streams.chi,"random.streams.chi( k:number[, options:Object] )"
random.streams.chi.factory,"random.streams.chi.factory( [k:number, ][options:Object] )"
random.streams.chi.objectMode,"random.streams.chi.objectMode( k:number[, options:Object] )"
random.streams.chisquare,"random.streams.chisquare( k:number[, options:Object] )"
random.streams.chisquare.factory,"random.streams.chisquare.factory( [k:number, ][options:Object] )"
random.streams.chisquare.objectMode,"random.streams.chisquare.objectMode( k:number[, options:Object] )"
random.streams.cosine,"random.streams.cosine( μ:number, s:number[, options:Object] )"
random.streams.cosine.factory,"random.streams.cosine.factory( [μ:number, s:number, ][options:Object] )"
random.streams.cosine.objectMode,"random.streams.cosine.objectMode( μ:number, s:number[, options:Object] )"
random.streams.discreteUniform,"random.streams.discreteUniform( a:integer, b:integer[, options:Object] )"
random.streams.discreteUniform.factory,"random.streams.discreteUniform.factory( [a:integer, b:integer, ][options:Object] )"
random.streams.discreteUniform.objectMode,"random.streams.discreteUniform.objectMode( a:integer, b:integer[, options:Object] )"
random.streams.erlang,"random.streams.erlang( k:integer, λ:number[, options:Object] )"
random.streams.erlang.factory,"random.streams.erlang.factory( [k:number, λ:number, ][options:Object] )"
random.streams.erlang.objectMode,"random.streams.erlang.objectMode( k:number, λ:number[, options:Object] )"
random.streams.exponential,"random.streams.exponential( λ:number[, options:Object] )"
random.streams.exponential.factory,"random.streams.exponential.factory( [λ:number, ][options:Object] )"
random.streams.exponential.objectMode,"random.streams.exponential.objectMode( λ:number[, options:Object] )"
random.streams.f,"random.streams.f( d1:number, d2:number[, options:Object] )"
random.streams.f.factory,"random.streams.f.factory( [d1:number, d2:number, ][options:Object] )"
random.streams.f.objectMode,"random.streams.f.objectMode( d1:number, d2:number[, options:Object] )"
random.streams.frechet,"random.streams.frechet( α:number, s:number, m:number[, options:Object] )"
random.streams.frechet.factory,"random.streams.frechet.factory( [α:number, s:number, m:number,][options:Object] )"
random.streams.frechet.objectMode,"random.streams.frechet.objectMode( α:number, s:number, m:number[, options:Object] )"
random.streams.gamma,"random.streams.gamma( α:number, β:number[, options:Object] )"
random.streams.gamma.factory,"random.streams.gamma.factory( [α:number, β:number, ][options:Object] )"
random.streams.gamma.objectMode,"random.streams.gamma.objectMode( α:number, β:number[, options:Object] )"
random.streams.geometric,"random.streams.geometric( p:number[, options:Object] )"
random.streams.geometric.factory,"random.streams.geometric.factory( [p:number, ][options:Object] )"
random.streams.geometric.objectMode,"random.streams.geometric.objectMode( p:number[, options:Object] )"
random.streams.gumbel,"random.streams.gumbel( μ:number, β:number[, options:Object] )"
random.streams.gumbel.factory,"random.streams.gumbel.factory( [μ:number, β:number, ][options:Object] )"
random.streams.gumbel.objectMode,"random.streams.gumbel.objectMode( μ:number, β:number[, options:Object] )"
random.streams.hypergeometric,"random.streams.hypergeometric( N:integer, K:integer, n:integer[, options:Object] )"
random.streams.hypergeometric.factory,"random.streams.hypergeometric.factory( [N:integer, K:integer, n:integer,][options:Object] )"
random.streams.hypergeometric.objectMode,"random.streams.hypergeometric.objectMode( N:integer, K:integer, n:integer[, options:Object] )"
random.streams.improvedZiggurat,"random.streams.improvedZiggurat( [options:Object] )"
random.streams.improvedZiggurat.factory,"random.streams.improvedZiggurat.factory( [options:Object] )"
random.streams.improvedZiggurat.objectMode,"random.streams.improvedZiggurat.objectMode( [options:Object] )"
random.streams.invgamma,"random.streams.invgamma( α:number, β:number[, options:Object] )"
random.streams.invgamma.factory,"random.streams.invgamma.factory( [α:number, β:number, ][options:Object] )"
random.streams.invgamma.objectMode,"random.streams.invgamma.objectMode( α:number, β:number[, options:Object] )"
random.streams.kumaraswamy,"random.streams.kumaraswamy( a:number, b:number[, options:Object] )"
random.streams.kumaraswamy.factory,"random.streams.kumaraswamy.factory( [a:number, b:number, ][options:Object] )"
random.streams.kumaraswamy.objectMode,"random.streams.kumaraswamy.objectMode( a:number, b:number[, options:Object] )"
random.streams.laplace,"random.streams.laplace( μ:number, b:number[, options:Object] )"
random.streams.laplace.factory,"random.streams.laplace.factory( [μ:number, b:number, ][options:Object] )"
random.streams.laplace.objectMode,"random.streams.laplace.objectMode( μ:number, b:number[, options:Object] )"
random.streams.levy,"random.streams.levy( μ:number, c:number[, options:Object] )"
random.streams.levy.factory,"random.streams.levy.factory( [μ:number, c:number, ][options:Object] )"
random.streams.levy.objectMode,"random.streams.levy.objectMode( μ:number, c:number[, options:Object] )"
random.streams.logistic,"random.streams.logistic( μ:number, s:number[, options:Object] )"
random.streams.logistic.factory,"random.streams.logistic.factory( [μ:number, s:number, ][options:Object] )"
random.streams.logistic.objectMode,"random.streams.logistic.objectMode( μ:number, s:number[, options:Object] )"
random.streams.lognormal,"random.streams.lognormal( μ:number, σ:number[, options:Object] )"
random.streams.lognormal.factory,"random.streams.lognormal.factory( [μ:number, σ:number, ][options:Object] )"
random.streams.lognormal.objectMode,"random.streams.lognormal.objectMode( μ:number, σ:number[, options:Object] )"
random.streams.minstd,"random.streams.minstd( [options:Object] )"
random.streams.minstd.factory,"random.streams.minstd.factory( [options] )"
random.streams.minstd.objectMode,"random.streams.minstd.objectMode( [options:Object] )"
random.streams.minstdShuffle,"random.streams.minstdShuffle( [options:Object] )"
random.streams.minstdShuffle.factory,"random.streams.minstdShuffle.factory( [options] )"
random.streams.minstdShuffle.objectMode,"random.streams.minstdShuffle.objectMode( [options:Object] )"
random.streams.mt19937,"random.streams.mt19937( [options:Object] )"
random.streams.mt19937.factory,"random.streams.mt19937.factory( [options] )"
random.streams.mt19937.objectMode,"random.streams.mt19937.objectMode( [options:Object] )"
random.streams.negativeBinomial,"random.streams.negativeBinomial( r:number, p:number[, options:Object] )"
random.streams.negativeBinomial.factory,"random.streams.negativeBinomial.factory( [r:number, p:number, ][options:Object] )"
random.streams.negativeBinomial.objectMode,"random.streams.negativeBinomial.objectMode( r:integer, p:number[, options:Object] )"
random.streams.normal,"random.streams.normal( μ:number, σ:number[, options:Object] )"
random.streams.normal.factory,"random.streams.normal.factory( [μ:number, σ:number, ][options:Object] )"
random.streams.normal.objectMode,"random.streams.normal.objectMode( μ:number, σ:number[, options:Object] )"
random.streams.pareto1,"random.streams.pareto1( α:number, β:number[, options:Object] )"
random.streams.pareto1.factory,"random.streams.pareto1.factory( [α:number, β:number, ][options:Object] )"
random.streams.pareto1.objectMode,"random.streams.pareto1.objectMode( α:number, β:number[, options:Object] )"
random.streams.poisson,"random.streams.poisson( λ:number[, options:Object] )"
random.streams.poisson.factory,"random.streams.poisson.factory( [λ:number, ][options:Object] )"
random.streams.poisson.objectMode,"random.streams.poisson.objectMode( λ:number[, options:Object] )"
random.streams.randi,"random.streams.randi( [options:Object] )"
random.streams.randi.factory,"random.streams.randi.factory( [options] )"
random.streams.randi.objectMode,"random.streams.randi.objectMode( [options:Object] )"
random.streams.randn,"random.streams.randn( [options:Object] )"
random.streams.randn.factory,"random.streams.randn.factory( [options] )"
random.streams.randn.objectMode,"random.streams.randn.objectMode( [options:Object] )"
random.streams.randu,"random.streams.randu( [options:Object] )"
random.streams.randu.factory,"random.streams.randu.factory( [options] )"
random.streams.randu.objectMode,"random.streams.randu.objectMode( [options:Object] )"
random.streams.rayleigh,"random.streams.rayleigh( σ:number[, options:Object] )"
random.streams.rayleigh.factory,"random.streams.rayleigh.factory( [σ:number, ][options:Object] )"
random.streams.rayleigh.objectMode,"random.streams.rayleigh.objectMode( σ:number[, options:Object] )"
random.streams.t,"random.streams.t( v:number[, options:Object] )"
random.streams.t.factory,"random.streams.t.factory( [v:number, ][options:Object] )"
random.streams.t.objectMode,"random.streams.t.objectMode( v:number[, options:Object] )"
random.streams.triangular,"random.streams.triangular( a:number, b:number, c:number[, options:Object] )"
random.streams.triangular.factory,"random.streams.triangular.factory( [a:number, b:number, c:number, ][options:Object] )"
random.streams.triangular.objectMode,"random.streams.triangular.objectMode( a:number, b:number, c:number[, options:Object] )"
random.streams.uniform,"random.streams.uniform( a:number, b:number[, options:Object] )"
random.streams.uniform.factory,"random.streams.uniform.factory( [a:number, b:number, ][options:Object] )"
random.streams.uniform.objectMode,"random.streams.uniform.objectMode( a:number, b:number[, options:Object] )"
random.streams.weibull,"random.streams.weibull( k:number, λ:number[, options:Object] )"
random.streams.weibull.factory,"random.streams.weibull.factory( [k:number, λ:number, ][options:Object] )"
random.streams.weibull.objectMode,"random.streams.weibull.objectMode( k:number, λ:number[, options:Object] )"
random.strided.arcsine,"random.strided.arcsine( N:integer, a:ArrayLikeObject, sa:integer, b:ArrayLikeObject, sb:integer, out:ArrayLikeObject, so:integer[, options:Object] )"
random.strided.arcsine.ndarray,"random.strided.arcsine.ndarray( N:integer, a:ArrayLikeObject, sa:integer, oa:integer, b:ArrayLikeObject, sb:integer, ob:integer, out:ArrayLikeObject, so:integer, oo:integer[, options:Object] )"
random.strided.bernoulli,"random.strided.bernoulli( N:integer, p:ArrayLikeObject, sp:integer, out:ArrayLikeObject, so:integer )"
random.strided.bernoulli.ndarray,"random.strided.bernoulli.ndarray( N:integer, p:ArrayLikeObject, sp:integer, op:integer, out:ArrayLikeObject, so:integer, oo:integer )"
random.strided.bernoulli.factory,"random.strided.bernoulli.factory( [options:Object] )"
random.strided.bernoulli.PRNG,"random.strided.bernoulli.PRNG"
random.strided.bernoulli.seed,"random.strided.bernoulli.seed"
random.strided.bernoulli.seedLength,"random.strided.bernoulli.seedLength"
random.strided.bernoulli.state,"random.strided.bernoulli.state"
random.strided.bernoulli.stateLength,"random.strided.bernoulli.stateLength"
random.strided.bernoulli.byteLength,"random.strided.bernoulli.byteLength"
